Date,Close,High,Low,Open,Volume
2004-12-02,0.9822802543640136,1.0077376830158715,0.9739958302762642,0.9961388457176416,987442400.0
2004-12-03,0.9441708922386168,0.9791174545527284,0.9301621600376276,0.9720375185877668,1238848800.0
2004-12-06,0.9908671975135804,0.997796094038662,0.9482376503582872,0.9678197472905224,1247920800.0
2004-12-07,0.9473342299461364,1.005177101334953,0.9423632112761876,0.9931261469835614,1056899200.0
2004-12-08,0.9532084465026855,0.970531488240825,0.934680812402754,0.9501961108494724,691902400.0
2004-12-09,0.9639037251472472,0.9700793347587442,0.9349818449006904,0.9461284718136498,741501600.0
2004-12-10,0.981377124786377,0.9949337425015764,0.9745983634147042,0.97956938134423,775773600.0
2004-12-13,0.9777616262435912,0.9926746798543508,0.9730917816249748,0.9884569470685752,395040800.0
2004-12-14,0.9834856986999512,0.9923733745800308,0.9794181009792444,0.9851425031510356,415721600.0
2004-12-15,0.9830334186553956,0.986046557771202,0.9739957108048708,0.982732245525912,398361600.0
2004-12-16,1.0032190084457395,1.0167756252742837,0.9949336774290408,0.9964402475174244,1126115200.0
2004-12-17,0.9789667725563048,1.0098464220090235,0.9776111414548296,1.0068332827519506,783496000.0
2004-12-20,0.9447727799415588,0.9941801623808072,0.9303118422825594,0.9861968109160006,1168126400.0
2004-12-21,0.9593842029571532,0.9605895999725054,0.9279021933639856,0.9574263252655786,1064414400.0
2004-12-22,0.9602882266044616,0.9694769751309537,0.9550160367044273,0.9589325953308848,565829600.0
2004-12-23,0.9642049074172974,0.967819488850698,0.9580284932784492,0.960288348294524,245929600.0
2004-12-27,0.951400339603424,0.9813766678970356,0.9471826087309628,0.9761044791668,559490400.0
2004-12-28,0.9667649865150452,0.967819444692296,0.9346807383714651,0.9535095442101796,611755200.0
2004-12-29,0.9706817269325256,0.9788160187049992,0.9575772220937498,0.9611918036635358,449562400.0
2004-12-30,0.9761047959327698,0.9795692431867544,0.967368158237616,0.976254930025136,345340800.0
2004-12-31,0.9700790643692015,0.979116872890805,0.9645058027454888,0.9774601692614332,278588800.0
2005-01-03,0.953359603881836,0.9807748181515538,0.9429653552032676,0.9758038000199198,691992000.0
2005-01-04,0.9631506204605104,0.9861971635992614,0.9485387390378058,0.9608907650425852,1096810400.0
2005-01-05,0.9715858697891236,0.9828835354180976,0.9648071095178724,0.9709827189071166,680433600.0
2005-01-06,0.9723387956619264,0.9777611180774546,0.9539613039010962,0.9741457336739552,705555200.0
2005-01-07,1.0431363582611084,1.0488606602476018,0.97535147190254,0.9791170922185388,2227450400.0
2005-01-10,1.03876793384552,1.064977831796028,1.0224992601419216,1.0518724303070262,1725309600.0
2005-01-11,0.972489595413208,1.041630136221159,0.966163045471106,1.0280735164331214,2611627200.0
2005-01-12,0.9860469102859496,0.9926746321181924,0.9535096420122762,0.985895971712004,1919702400.0
2005-01-13,1.0514214038848877,1.1210140145318142,1.0503670465710233,1.1103186984092288,3164716800.0
2005-01-14,1.0574462413787842,1.0803426423078335,1.042232823251863,1.0581995262520318,1770742400.0
2005-01-18,1.0642250776290894,1.0649783625567406,1.0205410881382626,1.0521741277252403,1006460000.0
2005-01-19,1.052626371383667,1.07642619595718,1.0506684940135649,1.0618151212782652,751895200.0
2005-01-20,1.061362862586975,1.0735647508810189,1.0464506167452816,1.0491617787622067,914922400.0
2005-01-21,1.061814785003662,1.0785347708848632,1.0544337807174056,1.0741669057325764,911332800.0
2005-01-24,1.0658814907073977,1.0812466487592856,1.062718217779491,1.0691958027025297,841629600.0
2005-01-25,1.0853135585784912,1.0972134674157614,1.0685935722488105,1.0750703534044064,969231200.0
2005-01-26,1.088326930999756,1.0958580711535535,1.0728115333443036,1.0945025403392827,739496800.0
2005-01-27,1.0942010879516602,1.0984188189929434,1.0777822754323705,1.0869702178187284,496227200.0
2005-01-28,1.1143858432769775,1.1143858432769775,1.0911882655383331,1.0939002322899642,801612000.0
2005-01-31,1.1583707332611084,1.1732837827675382,1.1223698300989975,1.1234242881449066,1681097600.0
2005-02-01,1.167860746383667,1.1714761319554234,1.1535507460001442,1.1606306791507877,678395200.0
2005-02-02,1.1994938850402832,1.2037116173439624,1.1702708315730703,1.1741873906595377,1020062400.0
2005-02-03,1.1720783710479736,1.1964813415351845,1.1648483044769362,1.1915103250972274,731651200.0
2005-02-04,1.1875938177108765,1.1889494490810557,1.1678607885368,1.1729827441662095,563556000.0
2005-02-07,1.189100742340088,1.1952763529869497,1.1674097307532694,1.188949703192162,524456800.0
2005-02-08,1.2186245918273926,1.225854659195865,1.1868405121671757,1.191058344761554,890019200.0
2005-02-09,1.186087131500244,1.235043308550667,1.1764470759731147,1.2207333090535808,1191456000.0
2005-02-10,1.1803637742996216,1.1942215619828591,1.1547562101023356,1.185786098311693,1093019200.0
2005-02-11,1.2232944965362549,1.2315790224658958,1.1891005267952213,1.2029583158261363,1201054400.0
2005-02-14,1.2748103141784668,1.2772203023107511,1.2359472192331158,1.2461896185160102,1271463200.0
2005-02-15,1.331749677658081,1.3418418419663816,1.2954468068091638,1.305388837088187,2312217600.0
2005-02-16,1.357658863067627,1.3587132206203256,1.31578261682866,1.3278335666727603,1639243200.0
2005-02-17,1.3227123022079468,1.3689564139583887,1.3172891737141454,1.365491967029621,1518473600.0
2005-02-18,1.3076492547988892,1.323465725735506,1.299213790224871,1.321658083087358,1163254400.0
2005-02-22,1.2847528457641602,1.3300935431134802,1.2847528457641602,1.2999662663060272,1219293600.0
2005-02-23,1.3290389776229858,1.3323523855137778,1.288669300797797,1.3062927089890182,1345181600.0
2005-02-24,1.3395832777023315,1.345306775116906,1.3215069530234749,1.3328046182382616,1519028000.0
2005-02-25,1.340486764907837,1.3543453572551714,1.3284358150405895,1.3499766868109735,915510400.0
2005-02-28,1.3514832258224487,1.3599186894197135,1.3243690920331568,1.3460599968299578,651610400.0
2005-03-01,1.3406378030776978,1.359014497404187,1.3303945954880425,1.3553999160860424,468188000.0
2005-03-02,1.3291893005371094,1.352386879738712,1.3279847081619172,1.3331058598349632,458161200.0
2005-03-03,1.258994221687317,1.3379258375194332,1.2418222201875837,1.336721245235458,1411653600.0
2005-03-04,1.2897237539291382,1.2957483238647067,1.2608018763389004,1.288217184070937,756618800.0
2005-03-07,1.2879159450531006,1.3029792294573306,1.275865096300674,1.2894217103650512,450632000.0
2005-03-08,1.2210346460342407,1.2701409637454166,1.2080802760365454,1.2623085495621085,1021451200.0
2005-03-09,1.185484766960144,1.2135023162415683,1.169819238353672,1.1942214026494524,1322465200.0
2005-03-10,1.1999461650848389,1.2129005370296253,1.1779539808309356,1.1909083527757225,777109200.0
2005-03-11,1.2132010459899902,1.2228420048075872,1.199042188704018,1.2113934039211798,632830800.0
2005-03-14,1.21470844745636,1.2288682182959456,1.1906074437216063,1.220733824088421,605385200.0
2005-03-15,1.2339890003204346,1.2394121292799496,1.2125991660727349,1.2243489436227912,508608800.0
2005-03-16,1.2406163215637207,1.2746593414577003,1.2285662797165025,1.2415206453725185,697813200.0
2005-03-17,1.272852897644043,1.2918327426088154,1.2448344374924902,1.2511610860003033,801920000.0
2005-03-18,1.2942426204681396,1.308703558832346,1.280383927906356,1.30538924602519,940150400.0
2005-03-21,1.3165359497070312,1.324670240589428,1.2912295574646036,1.3041839267842297,541128000.0
2005-03-22,1.2903259992599487,1.3243690251098883,1.285807094508518,1.316836980878021,551415200.0
2005-03-23,1.2818905115127563,1.3074980757095498,1.265923003163432,1.2788773718537194,609823200.0
2005-03-24,1.280384182929993,1.295447470655547,1.280384182929993,1.292736308138733,352704800.0
2005-03-28,1.2812883853912354,1.294242755291613,1.2794806422090714,1.287916106668047,275410800.0
2005-03-29,1.257788896560669,1.290326264383732,1.250257755809253,1.2821918721486292,461356000.0
2005-03-30,1.2894219160079956,1.2894219160079956,1.2598977893977903,1.267429835035774,394959600.0
2005-03-31,1.2553787231445312,1.2809862873268527,1.2529687343236906,1.278877371130964,636134800.0
2005-04-01,1.2318798303604126,1.2707437363280645,1.2222397756471317,1.2680317701718813,641284000.0
2005-04-04,1.2379056215286257,1.2445334436625906,1.2098880646306858,1.2348933864804852,580014400.0
